,start,stop,mid,M 1,M 2,M 3,M 4,M 5,M 6,M 7,M 8,M 9,M 10,M 11,M 12,M 13,
626,1562501,1572501,1567501,-0.612372436,-0.72502074,-0.050017378,0.531567612,-1.413918843,-1.228947802,0.236985825,-1.688947007,-0.860599593,-1.472096071,-0.921133474,-1.312114083,NA,
627,1565001,1575001,1570001,-0.314458488,-0.487302759,-0.057222293,1.080642879,-0.739468661,-0.754049469,0.452963399,-1.640705088,-1.058584889,-0.589377984,-0.987546713,-1.440200527,NA,
628,1567501,1577501,1572501,-0.389207848,-0.429658669,0.028028133,1.418911468,-0.266465961,-0.132221039,0.320885542,-1.573192429,-1.443444973,0.280360722,-1.454492345,-1.327390864,NA,
629,1570001,1580001,1575001,-0.153597648,-0.675248992,0.145392974,1.577296569,-0.250756382,0.043323924,0.405557979,-1.400856539,-1.434005183,0.289864355,-1.352006641,-1.342479432,NA,
630,1572501,1582501,1577501,-0.402534954,-0.522720172,0.543985258,1.751149469,-0.235803553,0.212232514,0.410726139,-1.421860887,-1.406492579,0.358563718,-1.410116895,-1.359032415,NA,
631,1575001,1585001,1580001,-0.491512472,-0.503581648,0.669609212,1.84475327,-0.288932687,0.279172789,0.329711114,-1.441529087,-1.34173568,0.297568139,-1.516874694,-1.21885122,NA,
632,1577501,1587501,1582501,-0.326845134,-0.47469403,1.400781884,1.830082075,-0.322442615,0.164035779,0.418468589,-1.461070354,-1.321152466,0.091762627,-1.498572538,-1.348781319,NA,
633,1580001,1590001,1585001,-0.623929179,-0.115374744,1.052643067,1.852878274,-0.210735224,0.196517027,0.345798346,-1.687947473,-1.346583971,0.139894566,-1.644626433,-1.399149591,NA,
634,1582501,1592501,1587501,-0.528065474,-0.061839829,0.795417732,1.763819246,-0.411518178,0.032547389,0.183100583,-1.683636689,-1.340864536,0.128333836,-1.54366419,-1.239831617,NA,
635,1585001,1595001,1590001,-0.43306086,-0.055274124,0.654278838,1.514272247,-0.42682513,0.051171277,0.161367634,-1.595366619,-1.393661657,-0.01351075,-1.384285928,-1.188224085,NA,
636,1587501,1597501,1592501,-0.276006187,-0.073688746,-0.096338335,1.066633581,-0.486484862,-0.027398519,0.083217448,-1.47748298,-1.231009587,0.084104764,-1.131309801,-1.171748532,NA,
637,1590001,1600001,1595001,0.040973325,0.120391512,-0.398646532,1.001924922,-0.549953561,-0.034391148,0.080962544,-1.414689506,-1.022915919,0.040086588,-1.100705205,-1.111467159,NA,
638,1592501,1602501,1597501,0.224579937,0.089812397,-0.712498918,0.995188446,-0.512227973,0.140024958,0.245752959,-1.14491783,-0.88372657,-0.116812374,-1.146368534,-1.194787014,NA,
639,1595001,1605001,1600001,0.296730848,0.212693563,-0.644192136,1.281782572,-0.620386865,0.067556902,0.288510241,-1.228792596,-0.753858294,0.010257071,-1.194888787,-1.238135085,NA,
640,1597501,1607501,1602501,0.142706153,0.566105208,-0.451763826,1.772874162,-0.543073497,0.062433105,0.363009546,-1.299606392,-0.936683029,0.050737917,-0.83482089,-1.189214896,NA,
641,1600001,1610001,1605001,-0.13219202,0.405003835,-0.587889144,1.723754308,-0.564942447,-0.080390218,0.429887719,-1.332832242,-0.982330064,-0.150968223,-0.800919167,-1.234250239,NA,
642,1602501,1612501,1607501,-0.22895545,0.594251326,-0.065647709,1.732934116,-0.327766794,-0.072364848,0.352502153,-1.305169606,-1.190974336,0.098515587,-0.751611898,-1.268117863,NA,
643,1605001,1615001,1610001,-0.211566806,0.725853285,0.028764527,1.730211274,-0.238611157,-0.10858008,0.162965305,-1.298739551,-1.480736633,0.031525679,-0.349501856,-1.339182522,NA,
644,1607501,1617501,1612501,-0.04246249,0.193369533,0.553138182,1.682987616,-0.286395135,-0.189792287,0.06931388,-1.227994919,-1.324446754,-0.086807122,-0.686479994,-1.27008136,NA,
645,1610001,1620001,1615001,-0.202551235,0.110189474,0.581938538,1.653558604,-0.122328862,-0.237577043,-0.111318845,-1.131768405,-1.297967887,-0.097799283,-0.645519488,-1.222519098,NA,
646,1612501,1622501,1617501,-0.464676363,0.159119972,0.407706823,1.700137298,-0.307535031,-0.373858927,-0.13138721,-1.189746258,-1.112776531,-0.277485415,-0.814185178,-1.296478811,NA,
647,1615001,1625001,1620001,-0.605279437,0.092136252,0.454486724,1.935941371,-0.462217368,-0.281522035,0.017184776,-1.130408502,-1.034997645,-0.636859106,-1.299783891,-1.207893014,NA,
648,1617501,1627501,1622501,-0.605279437,0.197131434,0.308788145,1.996871632,-0.74481704,-0.233466265,-0.071390186,-1.121479902,-0.904077808,-0.535363024,-0.831434475,-1.290469364,NA,
649,1620001,1630001,1625001,-0.528065474,0.189287224,0.814933726,2.215099367,-0.852011137,-0.212375154,-0.225451822,-1.039840832,-1.032459091,-0.125606519,-0.259678306,-1.229393542,NA,
650,1622501,1632501,1627501,-0.33131107,-0.093565172,0.504662242,2.447486067,-0.81396745,-0.039511443,-0.00709359,-1.205578859,-1.085645481,-0.032366254,-0.726659486,-1.02692972,NA,
651,1625001,1635001,1630001,-0.483655878,-0.146764118,0.599763654,2.390212414,-0.525145504,-0.107878669,-0.189510909,-1.244865125,-0.954411871,0.342379285,-0.761952668,-1.067932271,NA,
652,1627501,1637501,1632501,-0.570824613,-0.240506546,0.4513193,2.453151412,-0.049750047,0.198572811,-0.050995242,-1.382602104,-1.214646699,0.403803118,-1.090579858,-1.142809762,NA,
653,1630001,1640001,1635001,-0.310537936,-0.128600638,0.29111795,2.218836702,-0.052905055,0.34658983,0.120669243,-1.417610489,-0.989093665,0.327787332,-1.421275231,-1.073701452,NA,
654,1632501,1642501,1637501,0.015776718,-0.093886574,0.339636281,2.131506346,-0.104055118,0.028501051,-0.037541328,-1.293542572,-1.026758505,0.185748459,-0.682230396,-1.133749528,NA,
655,1635001,1645001,1640001,-0.071488671,0.091990191,0.129159827,2.046037938,-0.15849165,-0.031732371,0.040966251,-1.434980636,-1.16076847,0.072250634,-0.877464271,-1.226058686,NA,
656,1637501,1647501,1642501,0.040729108,0.197408795,-0.013253825,1.959568737,-0.335150085,-0.260479071,0.190713186,-1.457988002,-1.232600845,0.099966417,-0.969867445,-1.187745866,NA,
657,1640001,1650001,1645001,-0.173901244,0.051052752,0.013396846,1.81248382,-0.396364739,-0.319110498,0.23949357,-1.544997663,-1.285530221,0.241750466,-0.904137702,-1.294404539,NA,
658,1642501,1652501,1647501,-0.43306086,0.023733341,-0.486407292,1.430555592,-0.387606736,-0.25882541,0.322391731,-1.576177128,-1.219311373,-0.037525116,-1.346137906,-1.335592021,NA,
659,1645001,1655001,1650001,-0.491512472,-0.142612053,-0.60146689,1.804903286,-0.409538063,-0.196821855,0.550706207,-1.414958619,-1.289578191,-0.425937708,-1.299761074,-1.271530753,NA,
660,1647501,1657501,1652501,-0.314458488,-0.270926408,-0.398753122,2.024901702,-0.398927764,-0.285619129,0.316256319,-1.142668211,-1.363560085,-1.123319399,-0.974809341,-1.336059204,NA,
661,1650001,1660001,1655001,NA,-0.839821576,-0.314656963,2.370744944,0.016290598,-0.415109897,-0.314715384,0.20619333,-1.522414143,-1.895478139,-1.268235307,-1.269466229,NA,
662,1652501,1662501,1657501,NA,NA,0.162121393,2.690935117,0.143699284,-0.564510674,NA,NA,-1.394326893,-1.875207175,NA,-1.335549643,NA,
663,1655001,1665001,1660001,NA,NA,0.393728538,2.336227827,0.019511299,-0.811750591,NA,NA,-1.131391892,-1.676793624,NA,-1.374290794,NA,
664,1657501,1667501,1662501,NA,NA,0.393728538,2.18061071,-0.027714572,-0.898759091,NA,NA,-0.961685606,-1.584662056,NA,-1.374290794,NA,
665,1660001,1670001,1665001,-0.612372436,-0.025230122,0.312778162,1.685600956,-0.867303501,-0.887295919,-0.691532967,-1.03540725,-0.731250173,-1.628224522,0.112050006,-1.407142087,NA,
666,1662501,1672501,1667501,-0.389207848,0.184333385,1.033704246,1.733837037,-1.284380817,-0.601090372,-0.396906864,-1.147866392,-0.861618296,-0.875714694,-1.241397516,-1.325244176,NA,
667,1665001,1675001,1670001,-0.222343357,0.115739547,0.707476126,1.696735684,-1.398118203,-0.488906088,-0.203510372,-1.422227171,-1.261594243,0.166366177,-1.204997081,-1.363481608,NA,
668,1667501,1677501,1672501,-0.222343357,0.691278608,0.936673148,1.796291448,-1.139315053,-0.262802724,0.077388307,-1.401043162,-1.35075315,0.221773059,-1.20684261,-1.370273363,NA,
669,1670001,1680001,1675001,-0.153597648,0.765264781,1.016152016,1.994075682,-0.797948973,-0.154625997,0.13931724,-1.364604879,-1.381625515,0.251113901,-1.362784724,-1.344455803,NA,
670,1672501,1682501,1677501,0.167655795,0.967607592,0.810855043,1.926145908,-0.765951828,-0.078346008,0.346880613,-1.445959209,-1.736452284,0.200254873,-1.106634746,-1.416186197,NA,
671,1675001,1685001,1680001,NA,1.627459037,1.753240732,1.898315385,-1.06507686,0.279006661,0.752630269,-1.197010519,-1.926951699,0.343534961,-1.011891658,-1.364206911,NA,
672,1677501,1687501,1682501,NA,1.757514101,NA,1.650358552,-1.583401453,1.054156283,1.445096912,1.64954664,-2.04466104,1.604351358,0.361892046,-1.131972245,NA,
673,1680001,1690001,1685001,NA,NA,NA,NA,-1.647592866,NA,NA,NA,-2.059096951,NA,NA,NA,NA,
674,1682501,1692501,1687501,NA,NA,NA,NA,-1.761472752,NA,NA,NA,-2.055897605,NA,NA,NA,NA,
675,1685001,1695001,1690001,NA,NA,NA,NA,-1.865433565,NA,NA,NA,-2.0520645,NA,NA,NA,NA,
676,1687501,1697501,1692501,NA,NA,NA,NA,-1.71139117,NA,NA,NA,-2.047706112,-0.639970922,NA,NA,NA,
677,1690001,1700001,1695001,NA,NA,1.307701388,0.924583208,-1.687290639,NA,NA,NA,-1.274032668,-0.917685535,NA,NA,NA,
678,1692501,1702501,1697501,NA,NA,1.307701388,0.924583208,-1.62858005,NA,NA,NA,-0.984319226,-0.917685535,NA,NA,NA,
679,1695001,1705001,1700001,NA,NA,1.307701388,1.421487709,-1.602209484,-1.810091963,1.031937488,NA,-0.40415392,-0.664613541,NA,NA,NA,
680,1697501,1707501,1702501,NA,NA,1.31302425,0.890052308,-1.606174499,-1.814164218,1.031937488,NA,-0.574073418,-0.728858929,NA,NA,NA,
681,1700001,1710001,1705001,-0.754451078,0.31728089,0.520431145,1.53872632,-1.493255118,-0.879103585,-0.115898898,-1.393028597,-1.061991705,-0.229470724,0.788781646,-0.477146653,NA,
682,1702501,1712501,1707501,-0.389207848,-0.040988947,0.04994649,1.775705445,-1.111930078,-0.477185105,0.039123901,-1.529970026,-1.19590694,-0.197066572,0.338934049,-1.220076152,NA,
683,1705001,1715001,1710001,-0.068672661,-0.33438224,0.841933131,1.580488978,-0.698084074,-0.229508555,0.076510849,-1.57321337,-1.444454581,-0.261046394,-0.462929564,-1.277068657,NA,
684,1707501,1717501,1712501,0.389100875,-0.20798555,0.460301771,1.821468269,-0.453253108,-0.07938842,0.162725285,-1.552825072,-1.360787949,0.066054346,-0.863114012,-1.328389026,NA,
685,1710001,1720001,1715001,0.522232002,-0.242146343,0.302516927,1.931522282,-0.272483286,-0.087645022,0.131386455,-1.509428501,-1.409857693,0.222723079,-1.30132427,-1.470526973,NA,
686,1712501,1722501,1717501,0.694822991,-0.689505123,0.573252127,1.877689835,-0.606045256,-0.46702099,-0.039731476,-1.447500906,-1.566750544,0.311111037,-1.609423312,-1.461771027,NA,
687,1715001,1725001,1720001,0.44357554,-0.246077063,-0.450058459,2.199080066,-0.847281484,-0.643311502,-0.100668627,-1.363067473,-1.518066988,0.261662098,-1.454700112,-1.409199234,NA,
688,1717501,1727501,1722501,0.015776718,-0.048525323,-0.028740816,1.85053129,-0.581005537,-0.561907281,-0.240893847,-1.372095142,-1.545278765,0.032859218,-1.070433574,-1.414676942,NA,
689,1720001,1730001,1725001,0.123816541,0.100314139,-0.131582596,1.566390963,-0.510912927,-0.572475753,-0.10662192,-1.324401104,-1.556755805,0.019182034,-0.969770333,-1.27790053,NA,
690,1722501,1732501,1727501,0.123816541,0.44007763,0.039542187,1.56745336,-0.179587119,-0.262917981,0.173408002,-1.122997067,-1.3154344,-0.058442276,-1.311907052,-1.341301779,NA,
691,1725001,1735001,1730001,0.066711156,0.023720159,0.252792667,1.616379698,0.010821963,-0.099559429,0.204898945,-1.0226975,-1.336294836,-0.002333964,-1.397761108,-1.43157884,NA,
692,1727501,1737501,1732501,0.083378759,-0.180531036,-0.022803515,1.551568076,-0.254653185,-0.144659025,0.314572916,-1.105384331,-1.299098634,-0.044285546,-1.104562472,-1.432493499,NA,
693,1730001,1740001,1735001,0.186768648,-0.220244037,0.219358003,1.596789535,-0.200822165,-0.187592742,0.251982989,-1.219998472,-1.354147382,-0.122176592,-0.931910558,-1.440959918,NA,
694,1732501,1742501,1737501,0.083378759,-0.297060111,0.22886276,1.740342768,-0.10303778,-0.183152639,0.124088499,-1.440307417,-1.348114682,0.022561681,-0.487052944,-1.287896038,NA,
695,1735001,1745001,1740001,0.038920785,0.168469511,0.186031462,1.636742976,-0.098176214,-0.190923964,0.141912739,-1.664277352,-1.305629945,0.249225342,-0.655487615,-1.163877482,NA,
696,1737501,1747501,1742501,-0.129702736,0.263927708,0.584656789,1.810437707,-0.075949827,-0.150970706,0.04381751,-1.550218931,-1.272902416,0.329930622,-0.809458444,-1.142588771,NA,
697,1740001,1750001,1745001,-0.018828733,-0.071952832,0.53648427,1.348146017,-0.332657065,-0.457462209,-0.03673869,-1.544368976,-1.164618829,0.424406156,-0.361873852,-1.228380867,NA,
698,1742501,1752501,1747501,0.040253495,-0.162520044,0.194146593,1.157331148,-0.39209952,-0.447871329,0.121615628,-1.508730408,-1.318368271,0.240765229,-0.526082494,-1.383611914,NA,
699,1745001,1755001,1750001,0.299361106,-0.127999547,0.093556414,1.177585671,-0.501603514,-0.461821607,0.066268826,-1.45109901,-1.271170754,-0.125899858,0.229481118,-1.424429537,NA,
700,1747501,1757501,1752501,0.250166834,-0.3341284,-0.087087661,1.193219398,-0.576076028,-0.333958689,0.071831174,-1.435834385,-0.958336171,-0.164072884,0.37509167,-1.424327793,NA,
701,1750001,1760001,1755001,0.066711156,-0.321075288,0.092737442,1.663825749,-0.55207124,0.15208003,-0.029175506,-1.37552657,-1.011993887,-0.224152124,-0.171163353,-1.439291532,NA,
702,1752501,1762501,1757501,-0.257951019,-0.025854177,0.411769884,1.901306613,-0.594005378,0.229898914,-0.118437016,-1.385089361,-1.056482776,-0.15066733,-0.232999526,-1.331640517,NA,
703,1755001,1765001,1760001,-0.654458862,-0.444616695,0.618086615,1.681041554,-0.558055997,0.29414454,0.019492725,-1.311438216,-1.145926249,0.118330932,-0.759118008,-1.346739588,NA,
704,1757501,1767501,1762501,-0.402534954,-0.482785571,0.46931126,1.585079846,-0.420430595,0.184496137,0.196179339,-1.129792912,-1.329798189,0.375367884,-0.906174513,-1.3965012,NA,
705,1760001,1770001,1765001,-0.483655878,-0.48140295,-0.440396787,1.627086768,-0.261056021,0.077679001,0.452932306,-1.156910446,-1.120732461,0.322719861,-0.897094865,-1.344566284,NA,
706,1762501,1772501,1767501,-0.108610956,-0.761288854,-0.226874303,1.774718981,-0.297444731,0.127897731,0.496262847,-1.053775598,-0.891779403,0.254157418,-0.818324302,-1.334796174,NA,
707,1765001,1775001,1770001,-0.071488671,-0.359071574,-0.144763571,2.033079614,-0.235179124,0.142983422,0.320778761,-1.159323523,-0.819994292,0.206075397,-0.52833648,-1.315742971,NA,
708,1767501,1777501,1772501,-0.142706153,0.043560766,-0.050192522,1.737350082,-0.261299609,0.396538464,0.302980911,-1.512551572,-0.970513577,0.106521339,-1.119660729,-1.267740672,NA,
709,1770001,1780001,1775001,-0.333613799,0.122329114,0.245924262,1.814488099,-0.342600137,0.369650691,0.207636298,-1.60642849,-1.103032719,0.228422759,-1.123418774,-1.283404225,NA,
710,1772501,1782501,1777501,-0.42811846,0.218555984,0.274237865,1.657399595,-0.264877172,0.356023585,0.163789897,-1.650379396,-1.151174931,0.302857412,-1.021046864,-1.282743879,NA,
711,1775001,1785001,1780001,-0.285412306,0.115485852,0.092737442,1.422917709,-0.348575688,0.195679053,0.226352499,-1.378584937,-1.151062706,0.208512963,-0.500453772,-1.238004097,NA,
712,1777501,1787501,1782501,-0.04246249,0.135343339,0.194146593,1.876708987,-0.276877526,0.020352219,0.11145099,-1.295912013,-1.168462333,0.170758927,-0.532647841,-1.151775269,NA,
713,1780001,1790001,1785001,0.339409236,0.077652587,-0.04083149,1.573861147,-0.227474073,-0.015541355,-0.149215576,-1.319847745,-1.251652027,-0.159151554,-0.907804111,-1.148242137,NA,
714,1782501,1792501,1787501,0.318385392,-0.232335042,-0.170837605,1.202582476,-0.31041766,0.124732791,-0.218431986,-1.271316118,-1.263002832,0.026224013,-1.126335345,-1.201173115,NA,
715,1785001,1795001,1790001,0.066711156,-0.089021541,0.249921979,1.308473993,-0.328588895,0.351464732,-0.06017746,-1.471905963,-1.360939083,0.084454011,-1.611706998,-1.209486312,NA,
716,1787501,1797501,1792501,0.250166834,-0.321046049,0.182823513,1.073501932,-0.501239004,0.397414913,-0.086745631,-1.475570464,-1.193374847,0.083979284,-1.445569599,-1.316411134,NA,
717,1790001,1800001,1795001,0.352512054,-0.319233326,0.029397349,1.324900653,-0.420682599,0.418289186,0.321396105,-1.169758186,-1.083989776,0.399624972,-1.292191878,-1.236386485,NA,
718,1792501,1802501,1797501,0.379003258,-0.098883178,-0.144763571,1.776399318,-0.167237167,0.333062936,0.480386713,-1.104957312,-1.101509314,0.218092206,-1.295337586,-1.207893014,NA,
719,1795001,1805001,1800001,0.6581686,-0.079911088,-0.228655914,1.570598068,-0.077412497,0.32303291,0.407590301,-1.147975672,-1.103675161,0.401947679,-1.298470225,-1.186451628,NA,
720,1797501,1807501,1802501,0.400672038,0.345585849,-0.282726961,1.876836587,0.011758868,0.03035386,0.433888889,-1.179983168,-1.085249654,0.629769287,-1.197534376,-1.218591405,NA,
721,1800001,1810001,1805001,0.066711156,0.131672629,-0.087087661,2.103333298,0.052118141,-0.062814023,0.317776503,-1.365908131,-1.429137224,0.486619844,-1.360577639,-1.377573999,NA,
722,1802501,1812501,1807501,0.123816541,0.10126531,0.144732083,2.364416099,-0.349188016,-0.11025749,0.344532022,-1.475937321,-1.564209539,0.433464756,-1.390586175,-1.392946281,NA,
723,1805001,1815001,1810001,-0.116744522,-0.115449306,0.257622221,2.562682827,-0.820953557,-0.276372544,0.287225876,-1.461714027,-1.487685578,0.483350714,-1.368875308,-1.494752827,NA,
724,1807501,1817501,1812501,-0.202551235,-0.242425498,0.144732083,2.169208592,-1.089128114,-0.036810493,0.454762111,-1.448195,-1.534249732,0.327457143,-1.326595675,-1.53233048,NA,
725,1810001,1820001,1815001,-0.037264552,-0.36305793,0.573252127,2.062115594,-1.164532963,-0.005024377,0.688775049,-1.540879599,-1.434519226,0.471889418,-1.256540344,-1.508739201,NA,
726,1812501,1822501,1817501,-0.029936111,-0.555646251,0.573252127,2.002236343,-0.994476996,-0.247064477,0.743390729,-1.281747916,-1.324174696,0.375453824,-1.160104992,-1.400689662,NA,
727,1815001,1825001,1820001,-0.181140729,-0.748401572,0.543985258,1.854821972,-0.824689917,-0.326429812,0.589803421,-1.314530635,-1.529858674,-0.015641201,-1.040434986,-1.168969661,NA,
728,1817501,1827501,1822501,-0.314458488,-0.603762417,0.934966935,1.74553723,-0.826931782,-0.470129891,0.191027327,-1.334978621,-1.444804337,-0.13093114,-0.856111425,-1.049796302,NA,
729,1820001,1830001,1825001,-0.80860754,-0.531904795,0.758757536,1.685685868,-0.903654258,-0.507618259,0.00623553,-1.14853511,-1.391902204,-0.317026094,-0.345887963,-0.976528231,NA,
730,1822501,1832501,1827501,-0.829427297,-0.363795978,1.070205116,1.62745256,-0.802351358,-0.468701258,0.004089974,-1.356142334,-1.409640098,-0.053138799,-0.347813658,-1.033183681,NA,
731,1825001,1835001,1830001,-0.528065474,-0.125845956,1.038846198,1.747579514,-0.626978528,-0.289558922,-0.052535508,-1.168312881,-1.057781629,0.28471921,-0.746859763,-1.157039196,NA,
732,1827501,1837501,1832501,-0.528065474,-0.314860354,1.396045325,1.847238629,-0.442594279,-0.046759274,0.376550821,-1.158462518,-1.227012806,0.493731388,-1.16458202,-1.221174365,NA,
733,1830001,1840001,1835001,-0.389207848,-0.336218521,1.095621313,1.820129238,-0.51127207,0.092243855,0.595135611,-1.14478805,-1.271235226,0.264217252,-1.387023421,-1.316840692,NA,
734,1832501,1842501,1837501,-0.065010249,-0.472758867,0.485153639,1.764852585,-0.780753155,0.007485076,0.699423625,-1.091988649,-1.337355583,0.313838374,-1.088849928,-1.419672513,NA,
